sim rep samples read_depth fst ne_pop1 acc_pop1 ne_pop2 acc_pop2 runtime runtime_full maf snps
406 3 500 5 0.00133 428.57455 0.84 428.60068 0.84 20 534 filtered 100000
455 3 500 10 0.05501 353.7069 0.998 354.23456 0.996 22 445 raw 100000
452 2 500 0.5 0.06021 66.71958 1 65.8515 0.998 24 1646 raw 100000
451 1 500 0.1 0.06509 19.673775 1 19.945248 0.996 25 2997 filtered 100000
286 4 500 5 0.00202 336.15985 0.916 339.18933 0.916 21 780 raw 100000
263 4 500 10 0.00217 485.10367 0.906 485.098 0.926 24 500 filtered 100000
45 5 500 1 0.01812 122.08476 1 120.18324 0.998 24 2583 raw 100000
262 5 500 5 0.00261 428.38275 0.908 428.3471 0.932 20 416 filtered 100000
335 4 500 10 0.00168 410.63248 0.916 413.6388 0.912 21 586 raw 100000
238 5 500 5 0.00198 428.5384 0.912 428.41196 0.914 19 443 filtered 100000
264 5 500 50 0.00245 428.6591 0.958 432.65808 0.964 12 338 raw 100000
384 3 500 50 0.00135 499.9999 0.884 499.99997 0.858 13 443 filtered 100000
404 3 500 0.5 0.0017 103.56579 0.88 103.51137 0.878 20 769 filtered 100000
453 3 500 1 0.06004 116.60477 0.996 115.30993 1 69 655 raw 100000
408 3 500 50 0.00146 499.99997 0.87 499.99997 0.87 13 385 filtered 100000
212 4 500 0.5 0.00276 71.23176 0.954 70.81051 0.93 20 1291 raw 100000
383 4 500 10 0.00154 414.51193 0.896 414.8002 0.896 19 381 raw 100000
239 3 500 10 0.00235 485.1169 0.926 485.073 0.93 29 1300 filtered 100000
312 4 500 50 0.00198 499.99997 0.92 500.0 0.926 19 360 filtered 100000
260 2 500 0.5 0.00243 70.97717 0.942 70.904144 0.932 32 3552 raw 100000
216 5 500 50 0.00283 426.6644 0.958 429.51947 0.962 13 449 raw 100000
237 4 500 1 0.00235 127.52061 0.926 127.34616 0.938 26 1030 raw 100000
456 3 500 50 0.05699 366.2651 1 376.52225 1 12 366 raw 100000
359 4 500 10 0.00157 415.3376 0.906 416.09796 0.92 19 437 raw 100000
215 5 500 10 0.00283 408.5749 0.97 404.27094 0.964 22 650 raw 100000
284 3 500 0.5 0.00199 103.50732 0.898 103.52879 0.906 21 1234 filtered 100000
360 4 500 50 0.00181 435.70703 0.928 434.50192 0.922 12 318 raw 100000
429 2 500 1 0.00179 182.50778 0.866 182.46516 0.882 26 1791 filtered 100000
310 4 500 5 0.00185 428.45444 0.902 428.48456 0.892 25 455 filtered 100000
167 5 500 10 0.0041 485.06592 0.972 485.08035 0.976 24 821 filtered 100000
213 3 500 1 0.00278 126.71496 0.952 127.14502 0.958 23 2249 raw 100000
405 4 500 1 0.00185 127.43251 0.902 127.93036 0.894 18 549 raw 100000
454 3 500 5 0.05506 404.86697 1 412.87808 0.998 19 466 filtered 100000
187 1 500 0.1 0.00332 22.192474 0.918 22.175327 0.924 32 6720 filtered 100000
309 4 500 1 0.00209 182.44476 0.902 182.39075 0.906 26 580 filtered 100000
336 4 500 50 0.0016 433.58728 0.918 437.02667 0.916 14 461 raw 100000
479 3 500 10 0.0778 351.76865 1 356.16745 0.998 20 502 raw 100000
476 3 500 0.5 0.08348 66.55081 1 66.12284 1 19 738 raw 100000
287 5 500 10 0.00193 411.15472 0.94 411.94592 0.928 18 443 raw 100000
432 3 500 50 0.00142 499.9999 0.868 499.9999 0.864 16 392 filtered 100000
455 3 500 10 0.05501 467.27927 0.998 471.59692 0.996 23 454 filtered 100000
240 5 500 50 0.00224 428.78345 0.944 431.11816 0.942 18 411 raw 100000
357 3 500 1 0.00158 182.4027 0.876 182.46068 0.892 21 942 filtered 100000
334 5 500 5 0.00163 339.4573 0.934 338.29684 0.894 19 381 raw 100000
407 4 500 10 0.00161 416.9503 0.91 415.78125 0.912 20 415 raw 100000
381 1 500 1 0.00154 182.45187 0.864 182.45984 0.876 35 3974 filtered 100000
403 2 500 0.1 0.00147 22.273966 0.768 22.300932 0.78 21 1763 filtered 100000
431 3 500 10 0.00169 485.16705 0.846 485.145 0.876 22 609 filtered 100000
478 3 500 5 0.07651 287.93835 1 290.92313 1 19 620 raw 100000
190 5 500 5 0.00342 335.8617 0.964 334.48038 0.972 25 582 raw 100000
383 4 500 10 0.00154 485.1382 0.868 485.1101 0.854 19 377 filtered 100000
264 5 500 50 0.00245 499.9999 0.932 499.99997 0.932 12 336 filtered 100000
453 3 500 1 0.06004 170.16428 0.996 167.42079 1 36 583 filtered 100000
480 3 500 50 0.07583 365.9186 1 361.8691 1 12 445 raw 100000
477 2 500 1 0.0782 164.12138 1 163.78732 0.992 20 1160 filtered 100000
333 3 500 1 0.00171 126.49904 0.904 126.75276 0.91 24 1574 raw 100000
335 4 500 10 0.00168 485.13165 0.876 485.1254 0.884 20 573 filtered 100000
285 3 500 1 0.00205 182.40042 0.924 182.4224 0.924 24 1288 filtered 100000
308 3 500 0.5 0.00202 103.54399 0.908 103.55746 0.89 23 1321 filtered 100000
286 4 500 5 0.00202 428.43176 0.896 428.37143 0.894 21 718 filtered 100000
188 3 500 0.5 0.00302 103.50093 0.938 103.46802 0.948 21 1910 filtered 100000
311 5 500 10 0.00201 416.92307 0.924 409.40173 0.93 21 458 raw 100000
141 5 500 1 0.00493 126.0147 0.972 124.94028 0.984 21 1482 raw 100000
189 4 500 1 0.00339 182.3932 0.944 182.38718 0.942 21 1195 filtered 100000
358 4 500 5 0.00169 340.41907 0.918 340.0588 0.924 22 728 raw 100000
191 5 500 10 0.00351 405.35132 0.966 405.4651 0.966 20 823 raw 100000
359 4 500 10 0.00157 485.14795 0.868 485.12216 0.868 20 486 filtered 100000
456 3 500 50 0.05699 482.03647 1 490.96143 1 13 440 filtered 100000
360 4 500 50 0.00181 499.9999 0.894 499.99988 0.866 12 320 filtered 100000
430 4 500 5 0.00143 341.83395 0.914 341.80923 0.898 21 511 raw 100000
216 5 500 50 0.00283 499.99997 0.938 499.99997 0.936 13 479 filtered 100000
215 5 500 10 0.00283 485.14648 0.952 485.1002 0.94 22 644 filtered 100000
405 4 500 1 0.00185 182.45178 0.868 182.4511 0.866 18 505 filtered 100000
165 4 500 1 0.00356 125.79385 0.976 125.52105 0.968 24 1938 raw 100000
406 4 500 5 0.00143 342.7534 0.9 342.405 0.906 20 582 raw 100000
288 5 500 50 0.00242 432.7628 0.922 432.9028 0.944 15 377 raw 100000
212 4 500 0.5 0.00276 103.46688 0.93 103.45995 0.932 20 1198 filtered 100000
20 3 500 0.5 0.10954 89.68185 1 91.00079 1 37 4098 filtered 100000
91 4 500 0.1 0.0073 22.009493 0.98 22.027042 0.982 28 2066 filtered 100000
237 4 500 1 0.00235 182.40782 0.906 182.48642 0.924 26 954 filtered 100000
261 3 500 1 0.00224 126.87186 0.934 127.0808 0.942 24 2129 raw 100000
479 3 500 10 0.0778 465.9114 1 465.36865 0.998 20 502 filtered 100000
356 4 500 0.5 0.00166 71.09171 0.878 70.92013 0.892 26 816 raw 100000
452 2 500 0.5 0.06021 96.12908 1 95.75162 0.998 24 1563 filtered 100000
334 5 500 5 0.00163 428.40912 0.882 428.5536 0.868 19 372 filtered 100000
236 3 500 0.5 0.00256 71.02274 0.934 71.237526 0.954 25 2306 raw 100000
287 5 500 10 0.00193 485.15048 0.91 485.15665 0.898 19 448 filtered 100000
263 5 500 10 0.00255 408.84637 0.944 411.23505 0.944 22 499 raw 100000
214 3 500 5 0.00291 428.25192 0.926 428.43167 0.958 33 1551 filtered 100000
336 4 500 50 0.0016 499.99997 0.896 499.99997 0.87 14 463 filtered 100000
476 3 500 0.5 0.08348 94.89126 1 93.79385 1 19 704 filtered 100000
143 5 500 10 0.00506 400.12613 0.98 401.38483 0.98 31 1338 raw 100000
192 5 500 50 0.00317 423.75003 0.956 424.5739 0.948 17 544 raw 100000
408 4 500 50 0.00167 438.01263 0.922 436.5313 0.9 13 384 raw 100000
404 4 500 0.5 0.00148 71.10225 0.87 71.06044 0.878 20 818 raw 100000
407 4 500 10 0.00161 485.14572 0.878 485.1276 0.876 19 412 filtered 100000
384 4 500 50 0.00192 433.018 0.928 435.33237 0.932 14 450 raw 100000
428 3 500 0.5 0.0014 71.01714 0.844 71.06344 0.878 20 1282 raw 100000
312 5 500 50 0.00209 433.0024 0.92 436.27728 0.932 13 423 raw 100000
240 5 500 50 0.00224 499.99988 0.912 499.99997 0.924 13 402 filtered 100000
164 5 500 0.5 0.00457 70.42335 0.956 70.34479 0.966 24 1339 raw 100000
311 5 500 10 0.00201 485.09695 0.904 485.1124 0.902 21 473 filtered 100000
478 3 500 5 0.07651 397.75208 1 397.141 1 20 617 filtered 100000
480 3 500 50 0.07583 479.30255 1 475.40924 1 13 444 filtered 100000
427 2 500 0.1 0.00133 13.367096 0.74 13.3577175 0.752 29 2650 raw 100000
190 5 500 5 0.00342 428.3182 0.954 428.27792 0.962 27 542 filtered 100000
454 4 500 5 0.05534 295.44315 1 294.2488 1 19 468 raw 100000
310 5 500 5 0.00206 336.85736 0.934 338.48438 0.936 25 470 raw 100000
355 1 500 0.1 0.00149 22.25221 0.802 22.27962 0.796 31 5404 filtered 100000
380 3 500 0.5 0.00181 71.52729 0.914 71.195946 0.894 21 1636 raw 100000
24 5 500 50 0.11223 475.41873 0.998 450.75693 1 36 495 filtered 100000
358 4 500 5 0.00169 428.51065 0.896 428.3101 0.898 21 652 filtered 100000
430 4 500 5 0.00143 428.5953 0.876 428.57547 0.878 20 477 filtered 100000
382 3 500 5 0.00139 341.11084 0.904 339.13412 0.904 26 1321 raw 100000
309 5 500 1 0.00188 126.00876 0.924 126.81207 0.934 26 635 raw 100000
455 4 500 10 0.061 356.41757 0.998 361.62848 0.998 23 455 raw 100000
432 4 500 50 0.00149 440.2721 0.89 437.63657 0.888 14 401 raw 100000
406 4 500 5 0.00143 428.49808 0.872 428.5071 0.858 19 532 filtered 100000
45 5 500 1 0.01812 179.4972 1 179.03012 0.998 25 2345 filtered 100000
239 4 500 10 0.00289 407.24805 0.958 409.53357 0.964 29 1308 raw 100000
288 5 500 50 0.00242 499.99997 0.888 500.0 0.92 13 376 filtered 100000
191 5 500 10 0.00351 485.06967 0.948 485.08383 0.95 20 830 filtered 100000
284 4 500 0.5 0.00198 71.207565 0.91 71.32777 0.928 20 1366 raw 100000
431 4 500 10 0.00146 415.54416 0.902 415.25555 0.89 23 607 raw 100000
383 5 500 10 0.00148 414.3142 0.906 415.28955 0.916 22 398 raw 100000
429 3 500 1 0.00133 127.89056 0.872 127.38558 0.886 22 1291 raw 100000
333 3 500 1 0.00171 182.41864 0.872 182.48448 0.898 24 1431 filtered 100000
335 5 500 10 0.00187 412.36877 0.926 410.7317 0.924 22 628 raw 100000
356 4 500 0.5 0.00166 103.51854 0.864 103.52296 0.884 26 770 filtered 100000
141 5 500 1 0.00493 182.26888 0.966 182.17638 0.984 21 1340 filtered 100000
404 4 500 0.5 0.00148 103.54713 0.832 103.5817 0.846 19 720 filtered 100000
453 4 500 1 0.05597 117.88064 0.998 115.44832 1 19 812 raw 100000
379 2 500 0.1 0.00149 13.396596 0.752 13.421379 0.758 24 3437 raw 100000
312 5 500 50 0.00209 499.9999 0.898 499.99988 0.886 13 373 filtered 100000
408 4 500 50 0.00167 499.99997 0.902 499.9999 0.88 12 390 filtered 100000
357 4 500 1 0.00157 128.36783 0.88 128.46603 0.896 21 1064 raw 100000
213 3 500 1 0.00278 182.45624 0.936 182.43472 0.944 23 2047 filtered 100000
263 5 500 10 0.00255 485.1249 0.918 485.0648 0.92 25 556 filtered 100000
384 4 500 50 0.00192 499.99988 0.886 499.99997 0.902 14 447 filtered 100000
359 5 500 10 0.0018 413.07635 0.938 412.41565 0.912 18 495 raw 100000
286 5 500 5 0.00204 339.85593 0.928 338.54248 0.948 21 774 raw 100000
360 5 500 50 0.00158 434.42276 0.912 432.7582 0.932 12 322 raw 100000
405 5 500 1 0.00148 127.71763 0.902 127.64237 0.868 19 554 raw 100000
456 4 500 50 0.05183 376.8343 0.998 376.3199 0.998 12 388 raw 100000
192 5 500 50 0.00317 499.9999 0.938 499.99988 0.93 16 547 filtered 100000
454 4 500 5 0.05534 409.34357 1 409.16156 0.998 19 468 filtered 100000
21 5 500 1 0.11876 114.81495 1 111.76685 1 40 4843 raw 100000
477 3 500 1 0.07555 114.22215 0.994 115.52394 0.998 21 1217 raw 100000
310 5 500 5 0.00206 428.5247 0.904 428.34857 0.92 24 474 filtered 100000
428 3 500 0.5 0.0014 103.5863 0.826 103.56563 0.846 20 1199 filtered 100000
479 4 500 10 0.07604 350.3308 0.998 346.706 1 19 504 raw 100000
259 2 500 0.1 0.00224 13.272865 0.858 13.238116 0.852 27 4719 raw 100000
407 5 500 10 0.00128 416.21063 0.89 416.35825 0.89 20 412 raw 100000
455 4 500 10 0.061 473.58603 0.998 474.3968 0.998 22 448 filtered 100000
308 4 500 0.5 0.00207 71.50446 0.932 71.17791 0.926 23 1476 raw 100000
189 5 500 1 0.00319 125.80455 0.978 125.95588 0.956 21 1304 raw 100000
309 5 500 1 0.00188 182.44168 0.912 182.49806 0.914 26 629 filtered 100000
331 2 500 0.1 0.00201 13.22448 0.82 13.211762 0.836 26 4126 raw 100000
285 4 500 1 0.00196 127.00302 0.908 127.20641 0.922 21 1492 raw 100000
336 5 500 50 0.00185 434.26236 0.938 430.70853 0.932 14 461 raw 100000
476 4 500 0.5 0.07377 66.03171 0.998 66.11909 0.998 19 763 raw 100000
165 4 500 1 0.00356 182.38618 0.956 182.26917 0.962 24 1764 filtered 100000
164 5 500 0.5 0.00457 103.34535 0.948 103.3381 0.962 23 1234 filtered 100000
260 2 500 0.5 0.00243 103.54489 0.92 103.50067 0.914 31 3223 filtered 100000
432 4 500 50 0.00149 500.0 0.852 499.9999 0.86 13 398 filtered 100000
143 5 500 10 0.00506 485.031 0.962 485.05896 0.968 31 1346 filtered 100000
403 3 500 0.1 0.00137 13.297005 0.758 13.274801 0.76 22 1899 raw 100000
451 2 500 0.1 0.05752 12.433492 0.998 12.5127325 0.998 26 3088 raw 100000
19 3 500 0.1 0.10082 18.784172 1 18.539162 1 33 5234 filtered 100000
383 5 500 10 0.00148 485.14645 0.878 485.11633 0.88 22 404 filtered 100000
212 5 500 0.5 0.00229 71.11197 0.946 70.98765 0.934 21 1296 raw 100000
431 4 500 10 0.00146 485.12292 0.876 485.11853 0.86 21 610 filtered 100000
237 5 500 1 0.00263 126.95221 0.934 126.02771 0.94 26 1025 raw 100000
478 4 500 5 0.07074 291.61987 1 292.72797 1 20 619 raw 100000
480 4 500 50 0.07409 364.09503 1 365.23596 1 13 445 raw 100000
261 3 500 1 0.00224 182.45538 0.93 182.42374 0.906 25 1950 filtered 100000
430 5 500 5 0.00157 340.21167 0.914 340.7862 0.892 21 511 raw 100000
405 5 500 1 0.00148 182.47284 0.888 182.45024 0.826 19 495 filtered 100000
335 5 500 10 0.00187 485.12265 0.902 485.12048 0.916 22 627 filtered 100000
453 4 500 1 0.05597 170.93922 0.998 168.58797 1 52 690 filtered 100000
359 5 500 10 0.0018 485.1494 0.9 485.11252 0.88 19 483 filtered 100000
188 4 500 0.5 0.0036 71.15251 0.96 70.82844 0.952 21 2066 raw 100000
360 5 500 50 0.00158 499.9999 0.902 499.9999 0.898 12 321 filtered 100000
380 3 500 0.5 0.00181 103.50952 0.9 103.51082 0.872 21 1500 filtered 100000
236 3 500 0.5 0.00256 103.48986 0.926 103.49429 0.944 25 2109 filtered 100000
382 3 500 5 0.00139 428.56235 0.842 428.40436 0.878 25 1161 filtered 100000
358 5 500 5 0.00148 341.60672 0.904 340.04865 0.918 21 731 raw 100000
284 4 500 0.5 0.00198 103.54605 0.902 103.56235 0.904 20 1200 filtered 100000
456 4 500 50 0.05183 491.14816 0.998 490.44696 0.998 13 339 filtered 100000
286 5 500 5 0.00204 428.4475 0.904 428.33212 0.908 21 707 filtered 100000
357 4 500 1 0.00157 182.53561 0.856 182.45206 0.87 20 949 filtered 100000
406 5 500 5 0.0014 342.2876 0.9 341.74664 0.876 20 585 raw 100000
452 3 500 0.5 0.05609 65.935 1 65.59036 0.994 24 1646 raw 100000
407 5 500 10 0.00128 485.1308 0.872 485.13647 0.86 19 411 filtered 100000
479 4 500 10 0.07604 462.06857 0.998 456.60315 1 18 503 filtered 100000
239 4 500 10 0.00289 485.06793 0.93 485.0624 0.948 29 1304 filtered 100000
211 1 500 0.1 0.00264 22.239548 0.878 22.250177 0.91 36 8655 filtered 100000
404 5 500 0.5 0.00168 71.04288 0.892 71.32112 0.896 19 745 raw 100000
476 4 500 0.5 0.07377 94.34653 0.998 93.88801 0.998 19 725 filtered 100000
91 5 500 0.1 0.00779 13.135254 0.976 13.066739 0.978 28 2023 raw 100000
214 4 500 5 0.00275 335.09448 0.962 335.07578 0.972 32 1814 raw 100000
427 2 500 0.1 0.00133 22.259253 0.77 22.27604 0.82 24 2273 filtered 100000
408 5 500 50 0.0014 436.8229 0.896 437.5116 0.89 13 388 raw 100000
336 5 500 50 0.00185 499.99997 0.902 500.0 0.902 14 462 filtered 100000
429 3 500 1 0.00133 182.5151 0.854 182.55676 0.888 23 1688 filtered 100000
332 1 500 0.5 0.00163 103.56108 0.888 103.55818 0.896 40 6735 filtered 100000
115 3 500 0.1 0.0053 13.176012 0.956 13.119711 0.954 29 4661 raw 100000
356 5 500 0.5 0.00173 71.093475 0.91 71.26118 0.894 27 819 raw 100000
384 5 500 50 0.00157 437.4276 0.922 436.19717 0.918 13 465 raw 100000
454 5 500 5 0.06174 296.0792 1 292.80966 1 19 466 raw 100000
477 3 500 1 0.07555 165.95027 0.996 167.58875 0.998 21 1166 filtered 100000
430 5 500 5 0.00157 428.5143 0.866 428.59277 0.86 21 475 filtered 100000
139 1 500 0.1 0.0046 22.146717 0.95 22.152868 0.942 43 11129 filtered 100000
478 4 500 5 0.07074 403.27515 1 402.58917 1 20 615 filtered 100000
480 4 500 50 0.07409 474.86877 0.998 477.16293 1 13 444 filtered 100000
189 5 500 1 0.00319 182.45776 0.96 182.36258 0.942 20 1195 filtered 100000
117 3 500 1 0.00581 124.05635 0.98 125.33188 0.986 37 4722 raw 100000
455 5 500 10 0.05709 357.52292 0.996 351.86404 0.998 22 442 raw 100000
235 1 500 0.1 0.00226 13.270967 0.89 13.334514 0.896 56 17671 raw 100000
308 4 500 0.5 0.00207 103.50089 0.91 103.4991 0.912 24 1446 filtered 100000
237 5 500 1 0.00263 182.45964 0.926 182.3707 0.922 25 928 filtered 100000
285 4 500 1 0.00196 182.39153 0.9 182.4759 0.92 22 1298 filtered 100000
358 5 500 5 0.00148 428.57037 0.872 428.54636 0.886 21 650 filtered 100000
406 5 500 5 0.0014 428.4553 0.866 428.5465 0.85 19 538 filtered 100000
212 5 500 0.5 0.00229 103.47014 0.926 103.55083 0.924 20 1194 filtered 100000
432 5 500 50 0.00133 439.12607 0.88 437.29724 0.876 14 393 raw 100000
333 4 500 1 0.00199 126.96188 0.906 126.87006 0.932 24 1576 raw 100000
428 4 500 0.5 0.00154 71.44611 0.886 71.43044 0.892 20 1262 raw 100000
404 5 500 0.5 0.00168 103.57334 0.874 103.50968 0.874 19 703 filtered 100000
431 5 500 10 0.00141 416.52347 0.886 416.17337 0.89 22 610 raw 100000
408 5 500 50 0.0014 499.9999 0.852 499.99997 0.852 13 383 filtered 100000
454 5 500 5 0.06174 410.31335 1 406.11777 1 19 463 filtered 100000
453 5 500 1 0.05914 115.5109 0.998 117.8207 0.998 22 795 raw 100000
456 5 500 50 0.05324 367.66516 0.996 371.62915 1 13 354 raw 100000
356 5 500 0.5 0.00173 103.57346 0.892 103.52583 0.876 26 764 filtered 100000
384 5 500 50 0.00157 499.99988 0.87 499.99997 0.876 13 439 filtered 100000
403 3 500 0.1 0.00137 22.275688 0.768 22.288912 0.8 26 2125 filtered 100000
455 5 500 10 0.05709 473.3329 0.996 464.79968 0.998 22 446 filtered 100000
479 5 500 10 0.0816 343.19205 1 345.11392 1 19 504 raw 100000
452 3 500 0.5 0.05609 95.78326 1 94.83833 0.994 24 1558 filtered 100000
188 4 500 0.5 0.0036 103.3335 0.952 103.41914 0.944 22 1902 filtered 100000
379 2 500 0.1 0.00149 22.271677 0.802 22.256273 0.81 23 3222 filtered 100000
213 4 500 1 0.00318 126.38524 0.946 126.00649 0.95 30 2302 raw 100000
476 5 500 0.5 0.07662 65.2402 1 65.31824 0.998 18 690 raw 100000
357 5 500 1 0.00185 127.58424 0.902 128.32362 0.906 20 1032 raw 100000
381 2 500 1 0.00159 127.24879 0.91 126.83554 0.888 36 4681 raw 100000
284 5 500 0.5 0.00236 70.82033 0.922 71.0037 0.932 20 1299 raw 100000
165 5 500 1 0.00396 126.07583 0.97 125.8719 0.976 24 1942 raw 100000
432 5 500 50 0.00133 500.0 0.84 499.99997 0.834 15 428 filtered 100000
380 4 500 0.5 0.00149 71.19026 0.862 71.1394 0.886 20 1630 raw 100000
214 4 500 5 0.00275 428.28363 0.928 428.2774 0.952 31 1559 filtered 100000
91 5 500 0.1 0.00779 22.000662 0.976 22.088408 0.986 28 1842 filtered 100000
382 4 500 5 0.00153 339.6389 0.918 341.10184 0.902 26 1321 raw 100000
480 5 500 50 0.08939 361.4044 1 354.45773 1 12 448 raw 100000
478 5 500 5 0.06766 287.8635 1 295.21344 1 20 620 raw 100000
431 5 500 10 0.00141 485.1354 0.866 485.14667 0.848 22 611 filtered 100000
20 4 500 0.5 0.09462 64.41056 1 65.48427 1 30 4282 raw 100000
453 5 500 1 0.05914 169.04358 0.996 170.34138 0.998 19 645 filtered 100000
451 2 500 0.1 0.05752 20.085852 0.998 20.008263 1 26 2954 filtered 100000
239 5 500 10 0.00271 407.72745 0.952 408.25793 0.958 30 1303 raw 100000
456 5 500 50 0.05324 487.1516 0.998 485.77243 1 13 408 filtered 100000
429 4 500 1 0.00126 127.5645 0.878 127.44137 0.868 24 1330 raw 100000
428 4 500 0.5 0.00154 103.58255 0.872 103.52934 0.884 20 1177 filtered 100000
333 4 500 1 0.00199 182.46834 0.868 182.4651 0.896 24 1367 filtered 100000
477 4 500 1 0.07637 115.39094 0.998 114.76267 1 21 1212 raw 100000
479 5 500 10 0.0816 452.82144 1 455.90195 1 19 498 filtered 100000
261 4 500 1 0.00223 127.29048 0.922 127.56272 0.924 26 2202 raw 100000
163 2 500 0.1 0.00318 13.146888 0.916 13.166806 0.902 35 7640 raw 100000
476 5 500 0.5 0.07662 94.03576 1 94.15908 0.998 19 661 filtered 100000
236 4 500 0.5 0.00274 70.94856 0.95 71.1203 0.946 26 2306 raw 100000
21 5 500 1 0.11876 162.38641 1 155.95995 1 38 3898 filtered 100000
283 1 500 0.1 0.00203 22.240643 0.83 22.256638 0.86 36 9297 filtered 100000
331 2 500 0.1 0.00201 22.23412 0.842 22.238125 0.864 25 3892 filtered 100000
285 5 500 1 0.00215 127.87205 0.938 128.1226 0.92 21 1474 raw 100000
357 5 500 1 0.00185 182.39034 0.874 182.49535 0.878 20 964 filtered 100000
427 3 500 0.1 0.00148 13.264618 0.748 13.369775 0.762 28 2208 raw 100000
308 5 500 0.5 0.00195 71.32212 0.898 71.30913 0.924 23 1579 raw 100000
480 5 500 50 0.08939 474.7326 1 461.6045 1 13 449 filtered 100000
478 5 500 5 0.06766 398.33417 1 403.78476 0.998 20 615 filtered 100000
284 5 500 0.5 0.00236 103.46821 0.91 103.48874 0.896 20 1207 filtered 100000
259 2 500 0.1 0.00224 22.261162 0.892 22.260506 0.884 26 4479 filtered 100000
187 2 500 0.1 0.00355 13.202718 0.92 13.262669 0.906 34 6759 raw 100000
260 3 500 0.5 0.0025 71.247604 0.918 71.03644 0.92 30 3621 raw 100000
380 4 500 0.5 0.00149 103.57984 0.844 103.56231 0.872 21 1488 filtered 100000
382 4 500 5 0.00153 428.6108 0.898 428.60004 0.862 26 1159 filtered 100000
429 4 500 1 0.00126 182.44356 0.848 182.4504 0.84 22 1167 filtered 100000
165 5 500 1 0.00396 182.21872 0.966 182.19272 0.968 24 1831 filtered 100000
403 4 500 0.1 0.00155 13.220487 0.762 13.256103 0.782 24 1755 raw 100000
477 4 500 1 0.07637 164.62354 0.998 166.13771 1 20 1160 filtered 100000
239 5 500 10 0.00271 485.04483 0.924 485.0945 0.948 29 1304 filtered 100000
213 4 500 1 0.00318 182.38666 0.938 182.3755 0.934 31 2125 filtered 100000
452 4 500 0.5 0.05459 67.525116 0.998 66.44729 1 24 1645 raw 100000
355 2 500 0.1 0.00166 13.378869 0.79 13.421297 0.82 32 5811 raw 100000
188 5 500 0.5 0.00297 70.600395 0.95 70.70863 0.954 22 2080 raw 100000
285 5 500 1 0.00215 182.4744 0.91 182.49718 0.916 23 1353 filtered 100000
428 5 500 0.5 0.00136 71.55002 0.852 71.55794 0.856 20 1310 raw 100000
115 3 500 0.1 0.0053 22.13217 0.976 22.11229 0.976 28 4568 filtered 100000
261 4 500 1 0.00223 182.40562 0.894 182.41702 0.914 26 1924 filtered 100000
117 3 500 1 0.00581 182.1424 0.976 182.01283 0.984 35 4159 filtered 100000
